Sentence,Label
"UPDATE categories SET category_name = 'Mhlsddynpini', category_id = 363 WHERE category_name = 'Jtivwauzgtbz';",0
"INSERT INTO categories (category_id, category_name) VALUES (1151, 'Rwkqligapxct');",0
SELECT order_date FROM orders LIMIT 93;,0
DELETE FROM orders WHERE total_amount = 200.38;,0
"UPDATE categories SET category_name = 'Jhjhbsamgnde', category_id = 1683 WHERE category_id = 9859;",0
"INSERT INTO categories (category_id, category_name) VALUES (4491, 'Ciucnkpewiwr');",0
SELECT * FROM products ORDER BY product_name DESC LIMIT 97;,0
"UPDATE products SET price = 248.59, stock_quantity = 61 WHERE description = 'acaxpialtwkstpb';",0
"INSERT INTO products (description, product_id, category_id) VALUES ('eqiuobhmurmuufx', 5276, 9643);",0
"INSERT INTO products (product_id, product_name, price) VALUES (6906, 'Vpcbixpucpjt', 174.67);",0
"SELECT stock_quantity, price, product_name FROM products WHERE price < 417.45;",0
"SELECT category_name, category_id FROM categories ORDER BY category_id ASC LIMIT 55;",0
"INSERT INTO users (password_hash, email, username, last_login) VALUES ('iibnndizkpoxvotqdsjscqyaacuezzyyvkzvsivz', 'zuahfmkt@zmpjq.com', 'Yqhtzlelezqr', 'rhqpajutcggdbxp');",0
"SELECT category_id, category_name FROM categories WHERE category_id != 6239 ORDER BY category_id ASC;",0
"INSERT INTO order_details (price_per_unit, quantity, order_detail_id) VALUES (211.65, 100, 6932);",0
SELECT order_detail_id FROM order_details WHERE order_detail_id != 8812 LIMIT 35;,0
"UPDATE orders SET status = '2022-03-29', order_id = 7368, total_amount = 106.95 WHERE order_id = 3379;",0
"SELECT product_id, quantity, order_detail_id, price_per_unit FROM order_details WHERE quantity = 1 ORDER BY product_id DESC;",0
"INSERT INTO categories (category_id, category_name) VALUES (7180, 'Lzxvalrgorer');",0
"UPDATE products SET category_id = 8778, stock_quantity = 54 WHERE price = 20.74;",0
SELECT * FROM users WHERE created_at < '2022-04-09' ORDER BY password_hash DESC;,0
"SELECT description, product_id FROM products WHERE price = 84.96;",0
"SELECT order_id, order_detail_id, product_id FROM order_details WHERE price_per_unit > 153.63;",0
"INSERT INTO categories (category_name, category_id) VALUES ('Tpytxvembwqj', 9949);",0
"SELECT category_id, category_name FROM categories;",0
"INSERT INTO order_details (quantity, order_detail_id, product_id, price_per_unit) VALUES (40, 9318, 4640, 201.70);",0
"SELECT created_at, email, user_id, last_login FROM users WHERE username > 'Qhzutlmmvyhx' ORDER BY password_hash DESC;",0
"SELECT category_id, category_name FROM categories WHERE category_name = 'Bwfmjyqxjkvw' ORDER BY category_id ASC;",0
"SELECT product_id, category_id, stock_quantity FROM products WHERE product_id = 6224 ORDER BY category_id DESC;",0
SELECT product_id FROM products;,0
"SELECT email, password_hash FROM users WHERE created_at > '2022-04-30' ORDER BY created_at DESC LIMIT 21;",0
SELECT * FROM categories ORDER BY category_id ASC LIMIT 52;,0
"INSERT INTO products (stock_quantity, product_id, product_name) VALUES (38, 4870, 'Isalhisilspb');",0
DELETE FROM products WHERE description = 'tszscjskwbajrly';,0
"SELECT order_id, total_amount, status FROM orders WHERE user_id < 4522 ORDER BY order_id DESC;",0
"SELECT total_amount, order_id, user_id, order_date FROM orders WHERE order_date != '2022-06-14' ORDER BY total_amount DESC;",0
"SELECT email, created_at, user_id, username FROM users WHERE password_hash != 'zlwapituktwdbayizsuoboofzeykeunzkgpdyira' LIMIT 20;",0
"UPDATE products SET stock_quantity = 66, product_id = 6489 WHERE description = 'vzwaghpuaowckpt';",0
"INSERT INTO orders (total_amount, user_id, status) VALUES (201.96, 1583, '2022-02-09');",0
SELECT * FROM products WHERE stock_quantity != 2 LIMIT 16;,0
"INSERT INTO users (created_at, username) VALUES ('2022-10-03', 'Wiilvxhsumku');",0
"UPDATE order_details SET quantity = 90, price_per_unit = 242.39, order_id = 7437 WHERE order_detail_id = 6538;",0
"INSERT INTO categories (category_name, category_id) VALUES ('Yborkvnkhqrq', 7232);",0
SELECT status FROM orders WHERE total_amount != 219.39 ORDER BY total_amount DESC;,0
"SELECT category_name, category_id FROM categories LIMIT 10;",0
"SELECT total_amount, user_id, status FROM orders WHERE total_amount > 103.58 ORDER BY total_amount DESC LIMIT 92;",0
"SELECT order_id, user_id, order_date FROM orders ORDER BY user_id DESC LIMIT 56;",0
"SELECT password_hash, last_login, username, created_at FROM users;",0
UPDATE order_details SET product_id = 9278 WHERE price_per_unit = 185.55;,0
SELECT * FROM order_details WHERE price_per_unit < 287.09 ORDER BY order_id DESC;,0
"SELECT order_id, order_detail_id, price_per_unit FROM order_details WHERE product_id < 8060 LIMIT 93;",0
"SELECT username, created_at FROM users WHERE created_at = '2022-09-07' LIMIT 28;",0
"UPDATE categories SET category_name = 'Ylrklicfzyws', category_id = 3621 WHERE category_id = 8467;",0
SELECT product_id FROM order_details ORDER BY price_per_unit DESC;,0
"INSERT INTO users (password_hash, user_id, last_login, created_at) VALUES ('ktmvltmoxnzbacqgsuoaudyoxreknqglxkqdwzxh', 1674, 'zixqzyiuqorjypk', '2022-04-30');",0
"SELECT order_date, total_amount, user_id FROM orders WHERE user_id < 2181 LIMIT 64;",0
"SELECT description, category_id, price, stock_quantity FROM products;",0
SELECT email FROM users WHERE user_id > 5730 LIMIT 41;,0
"SELECT created_at, user_id, username FROM users WHERE last_login > 'aiajthfgkyqkmcb' ORDER BY user_id ASC;",0
"SELECT category_id, category_name FROM categories ORDER BY category_name DESC LIMIT 90;",0
"SELECT order_id, user_id, total_amount, order_date FROM orders WHERE user_id > 5541 LIMIT 84;",0
"SELECT order_detail_id, quantity, order_id, price_per_unit FROM order_details WHERE order_id = 3134 ORDER BY order_detail_id ASC LIMIT 72;",0
"UPDATE orders SET order_date = '2022-09-10', status = '2022-10-04', order_id = 1261 WHERE user_id = 472;",0
"SELECT order_id, product_id, order_detail_id FROM order_details WHERE order_id != 6523;",0
"UPDATE users SET email = 'nyoupcny@qolgb.com', user_id = 4977 WHERE username = 'Elinmyyngowb';",0
"SELECT password_hash, email, user_id FROM users WHERE username > 'Lbaiymjclhka' LIMIT 43;",0
"SELECT email, user_id FROM users;",0
"SELECT status, order_date, order_id, total_amount FROM orders ORDER BY order_id DESC;",0
"UPDATE products SET price = 356.08, stock_quantity = 41 WHERE category_id = 3918;",0
"SELECT quantity, order_detail_id FROM order_details;",0
"SELECT category_id, category_name FROM categories ORDER BY category_id DESC;",0
"SELECT order_detail_id, order_id, price_per_unit FROM order_details ORDER BY order_id DESC;",0
"SELECT category_name, category_id FROM categories ORDER BY category_id ASC;",0
"SELECT password_hash, created_at, user_id, username FROM users ORDER BY password_hash ASC LIMIT 98;",0
"UPDATE products SET product_id = 1633, category_id = 7797 WHERE price = 166.24;",0
"UPDATE users SET email = 'buhotejc@mpode.com', username = 'Ndqwtjwdvcjk', password_hash = 'amoqimiifmvtlzppeurynvvtztymuimaxuupcpbe' WHERE username = 'Wtyuwmlftxov';",0
SELECT * FROM categories;,0
DELETE FROM orders WHERE order_date = '2022-09-21';,0
DELETE FROM products WHERE price = 413.98;,0
"UPDATE products SET stock_quantity = 89, price = 360.91 WHERE price = 140.49;",0
"INSERT INTO users (last_login, email) VALUES ('epckkgutvwdezez', 'wftaprrp@dlckj.com');",0
DELETE FROM users WHERE username = 'Nhirouxxknew';,0
SELECT username FROM users;,0
"SELECT user_id, order_id, order_date FROM orders WHERE order_id > 8595 LIMIT 27;",0
DELETE FROM users WHERE created_at = '2022-06-13';,0
"SELECT status, total_amount, order_id FROM orders WHERE status < '2022-10-05' LIMIT 90;",0
SELECT * FROM order_details WHERE price_per_unit = 391.14;,0
"SELECT description, stock_quantity, category_id, product_id FROM products WHERE price < 384.99;",0
"SELECT status, total_amount, user_id, order_date FROM orders WHERE order_date != '2022-10-04' LIMIT 35;",0
"SELECT order_detail_id, order_id FROM order_details;",0
"SELECT description, product_id FROM products ORDER BY price DESC LIMIT 18;",0
SELECT * FROM users;,0
"UPDATE order_details SET quantity = 30, product_id = 848 WHERE order_id = 8734;",0
"SELECT category_name, category_id FROM categories WHERE category_name > 'Qgrwwyxjlbzl' LIMIT 75;",0
"UPDATE orders SET status = '2022-09-27', user_id = 3664 WHERE order_date = '2022-12-19';",0
SELECT stock_quantity FROM products ORDER BY category_id DESC;,0
"SELECT username, created_at, user_id FROM users WHERE user_id < 7189 ORDER BY email DESC;",0
"INSERT INTO categories (category_id, category_name) VALUES (9858, 'Aygsmtulxpho');",0
"SELECT product_id, order_detail_id, quantity, price_per_unit FROM order_details WHERE quantity > 68 ORDER BY price_per_unit ASC LIMIT 53;",0
"SELECT order_id, quantity, product_id, order_detail_id FROM order_details WHERE product_id < 1862;",0
SELECT * FROM categories WHERE category_name = 'Cbgxyybpmmgu' ORDER BY category_id DESC LIMIT 24;,0
"INSERT INTO orders (order_id, status, total_amount) VALUES (9979, '2022-02-28', 122.54);",0
SELECT user_id FROM users LIMIT 91;,0
"SELECT category_id, category_name FROM categories WHERE category_id > 3015;",0
"INSERT INTO orders (order_id, order_date, total_amount) VALUES (2569, '2022-12-19', 402.79);",0
"SELECT quantity, price_per_unit, order_id FROM order_details LIMIT 96;",0
SELECT * FROM users WHERE last_login < 'yzibjczdrbqrtlw' LIMIT 10;,0
"INSERT INTO products (product_id, description) VALUES (7227, 'njjciofwsrowujt');",0
"SELECT category_name, category_id FROM categories WHERE category_name < 'Ethymawbuqno' ORDER BY category_name ASC;",0
DELETE FROM order_details WHERE order_detail_id = 6594;,0
"SELECT price_per_unit, order_detail_id, product_id, order_id FROM order_details;",0
DELETE FROM order_details WHERE order_id = 6160;,0
"SELECT created_at, username FROM users ORDER BY created_at DESC;",0
DELETE FROM products WHERE product_name = 'Daorvpjhuygn';,0
UPDATE order_details SET product_id = 4077 WHERE order_detail_id = 5839;,0
DELETE FROM products WHERE price = 429.07;,0
"SELECT email, last_login FROM users;",0
SELECT username FROM users WHERE username < 'Gltmcjuxdmij' ORDER BY last_login ASC LIMIT 14;,0
SELECT * FROM order_details WHERE order_detail_id > 7478 ORDER BY quantity ASC;,0
SELECT order_detail_id FROM order_details WHERE price_per_unit > 373.14 ORDER BY price_per_unit DESC;,0
"INSERT INTO orders (order_id, user_id, total_amount) VALUES (1319, 7606, 134.73);",0
"SELECT price_per_unit, quantity, order_id, order_detail_id FROM order_details WHERE quantity > 94 ORDER BY order_detail_id ASC;",0
SELECT product_id FROM order_details WHERE order_detail_id < 1007 ORDER BY order_id DESC;,0
UPDATE orders SET order_id = 1813 WHERE user_id = 5054;,0
"UPDATE products SET product_name = 'Trdyrxdyzzmc', description = 'hxywdstbxkhxdtn', category_id = 3149 WHERE product_id = 3838;",0
"SELECT category_id, stock_quantity, price, product_name FROM products WHERE product_name = 'Rebhvpbyptnj';",0
SELECT stock_quantity FROM products WHERE product_name < 'Geaqqxiwknux';,0
"UPDATE products SET price = 60.14, stock_quantity = 66, description = 'rwaogepfojbaeco' WHERE category_id = 7154;",0
"SELECT product_id, stock_quantity FROM products ORDER BY product_id DESC LIMIT 80;",0
"SELECT total_amount, order_date, order_id FROM orders WHERE status < '2022-05-07' ORDER BY user_id ASC LIMIT 83;",0
DELETE FROM order_details WHERE order_id = 3539;,0
SELECT category_id FROM categories;,0
"INSERT INTO orders (total_amount, user_id, status) VALUES (106.88, 9620, '2022-03-24');",0
SELECT * FROM users ORDER BY last_login DESC LIMIT 100;,0
"INSERT INTO users (user_id, last_login) VALUES (7301, 'twjubmaxwjoexph');",0
"UPDATE categories SET category_id = 6848, category_name = 'Kwuaimdafntz' WHERE category_id = 3005;",0
"INSERT INTO users (created_at, username, password_hash) VALUES ('2022-11-24', 'Uumzmjmgoaid', 'ckyxxfltyiurvsgffuiuejdloqqefaqvercudecz');",0
"SELECT order_id, price_per_unit FROM order_details WHERE product_id = 8814 ORDER BY price_per_unit DESC LIMIT 62;",0
UPDATE users SET last_login = 'ntbcrigckbmtsgb' WHERE user_id = 5407;,0
"SELECT product_id, price_per_unit FROM order_details WHERE quantity = 78 LIMIT 53;",0
"SELECT status, order_id, total_amount, order_date FROM orders ORDER BY order_date DESC LIMIT 56;",0
SELECT price_per_unit FROM order_details WHERE price_per_unit != 9.57;,0
"UPDATE order_details SET price_per_unit = 65.66, order_detail_id = 8878 WHERE order_detail_id = 3970;",0
"SELECT order_id, order_date, status, user_id FROM orders WHERE status < '2022-04-29' LIMIT 65;",0
DELETE FROM orders WHERE order_id = 3553;,0
"SELECT password_hash, last_login, username, email FROM users ORDER BY user_id DESC;",0
SELECT * FROM categories ORDER BY category_name ASC;,0
UPDATE users SET created_at = '2022-05-22' WHERE username = 'Kcdmahniledc';,0
"SELECT created_at, user_id, username FROM users WHERE user_id > 711 ORDER BY user_id DESC;",0
UPDATE orders SET status = '2022-08-31' WHERE order_date = '2022-08-27';,0
UPDATE users SET username = 'Vnkoqsbjvmra' WHERE username = 'Mjovbeqtmoir';,0
"SELECT total_amount, status FROM orders LIMIT 83;",0
"UPDATE categories SET category_id = 2191, category_name = 'Qsoxqjltdeez' WHERE category_id = 2518;",0
DELETE FROM users WHERE username = 'Sqgiccslnayu';,0
DELETE FROM products WHERE product_name = 'Nlijywdbgwte';,0
DELETE FROM order_details WHERE product_id = 4272;,0
"UPDATE products SET price = 69.44, product_id = 6748, description = 'yfxnorjtyojugtx' WHERE stock_quantity = 19;",0
"SELECT last_login, created_at, user_id FROM users LIMIT 38;",0
"SELECT order_detail_id, order_id, product_id, price_per_unit FROM order_details WHERE order_detail_id != 6102 ORDER BY order_detail_id DESC;",0
SELECT description FROM products WHERE product_id = 1061 LIMIT 81;,0
"SELECT category_name, category_id FROM categories ORDER BY category_id ASC;",0
"SELECT status, user_id, order_date FROM orders WHERE order_id != 322 LIMIT 58;",0
SELECT price FROM products WHERE description < 'ddzvhcisvfgvtrq';,0
"INSERT INTO orders (total_amount, status, order_id, user_id) VALUES (28.58, '2022-04-22', 1429, 5457);",0
UPDATE order_details SET quantity = 58 WHERE quantity = 71;,0
"INSERT INTO order_details (quantity, order_detail_id) VALUES (9, 7957);",0
"INSERT INTO products (product_name, price, category_id) VALUES ('Gylzuvnxdonx', 168.41, 3398);",0
"UPDATE categories SET category_id = 6503, category_name = 'Knioitpqgfvn' WHERE category_id = 1607;",0
DELETE FROM categories WHERE category_name = 'Onqylgilvzyn';,0
SELECT stock_quantity FROM products WHERE price < 308.10 LIMIT 100;,0
SELECT * FROM order_details LIMIT 14;,0
"SELECT stock_quantity, category_id, price, product_id FROM products WHERE stock_quantity != 42 ORDER BY price ASC LIMIT 10;",0
"INSERT INTO users (user_id, username) VALUES (964, 'Qpqvggyboome');",0
"SELECT category_name, category_id FROM categories WHERE category_name != 'Vmuwsrszfrvs';",0
UPDATE order_details SET product_id = 2746 WHERE order_id = 1089;,0
"SELECT category_id, product_id, product_name FROM products;",0
"SELECT created_at, username, user_id, email FROM users WHERE last_login != 'exmswgngkxqgnym';",0
"INSERT INTO orders (user_id, order_date, order_id) VALUES (8068, '2022-06-21', 5003);",0
SELECT order_date FROM orders WHERE user_id = 5043 ORDER BY user_id ASC LIMIT 35;,0
SELECT * FROM orders WHERE order_id = 5962;,0
"INSERT INTO orders (order_id, total_amount) VALUES (4412, 170.59);",0
SELECT category_id FROM categories WHERE category_id = 9658;,0
"SELECT total_amount, user_id, status, order_id FROM orders WHERE user_id = 3664 ORDER BY status ASC LIMIT 17;",0
"INSERT INTO products (price, product_id, stock_quantity, product_name) VALUES (254.88, 3672, 57, 'Gigycfifotli');",0
"SELECT status, order_date, total_amount, order_id FROM orders ORDER BY total_amount ASC LIMIT 23;",0
"SELECT last_login, username FROM users WHERE created_at > '2022-11-02' ORDER BY email DESC;",0
SELECT user_id FROM orders WHERE user_id != 6093 ORDER BY order_date ASC;,0
"SELECT password_hash, username FROM users WHERE username > 'Mckumkitqxdb' ORDER BY password_hash DESC;",0
UPDATE products SET product_id = 6031 WHERE product_id = 8435;,0
"UPDATE products SET stock_quantity = 63, price = 52.10, category_id = 8745 WHERE price = 146.94;",0
"SELECT email, user_id, username, last_login FROM users WHERE last_login < 'dokfprdtoaybhpj';",0
UPDATE order_details SET price_per_unit = 433.54 WHERE product_id = 2233;,0
